"NS" "Trial" "Step" "Choice1" "Choice2" "Resp1" "Resp2" "Reward" "RT1" "RT2"
"345" 192 "step_1_no_load" 1 2 2 NA NA 290 NA
"345" 192 "step_2_no_load" 3 4 0.299297135717 -1 -1 0.705517419189 -1
"348" 192 "step_1_no_load" 1 2 2 NA NA 475 NA
"348" 192 "step_2_no_load" 5 6 0.493851022417 6 0 0.450791310283 346
"349" 192 "step_1_no_load" 1 2 1 NA NA 600 NA
"349" 192 "step_2_no_load" 5 6 0.493851022417 6 1 0.299297135717 942
"350" 192 "step_1_no_load" 1 2 1 NA NA 423 NA
"350" 192 "step_2_no_load" 3 4 0.705517419189 3 1 0.299297135717 385
"353" 192 "step_1_no_load" 1 2 1 NA NA 362 NA
"353" 192 "step_2_no_load" 3 4 0.493851022417 4 1 0.705517419189 1169
"356" 192 "step_1_no_load" 1 2 2 NA NA 308 NA
"356" 192 "step_2_no_load" 5 6 0.493851022417 5 1 0.450791310283 451
"357" 192 "step_1_no_load" 1 2 1 NA NA 5 NA
"357" 192 "step_2_no_load" 5 6 0.493851022417 5 0 0.450791310283 189
"358" 192 "step_1_no_load" 1 2 2 NA NA 323 NA
"358" 192 "step_2_no_load" 5 6 0.705517419189 6 0 0.450791310283 555
"359" 192 "step_1_no_load" 1 2 1 NA NA 538 NA
"359" 192 "step_2_no_load" 3 4 0.299297135717 4 1 0.493851022417 456
"360" 192 "step_1_no_load" 1 2 1 NA NA 339 NA
"360" 192 "step_2_no_load" 5 6 0.450791310283 6 0 0.493851022417 282
"364" 192 "step_1_no_load" 1 2 1 NA NA 225 NA
"364" 192 "step_2_no_load" 3 4 0.450791310283 4 1 0.705517419189 535
"110" 193 "step_1_no_load" 1 2 2 NA NA 31 NA
"110" 193 "step_2_no_load" 5 6 0.679792491164 5 1 0.504944704439 117
"111" 193 "step_1_no_load" 1 2 1 NA NA 281 NA
"111" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.321008037746 223
"114" 193 "step_1_no_load" 1 2 2 NA NA 128 NA
"114" 193 "step_2_no_load" 5 6 0.679792491164 6 0 0.440813209638 20
"116" 193 "step_1_no_load" 1 2 1 NA NA 247 NA
"116" 193 "step_2_no_load" 3 4 0.440813209638 3 0 0.504944704439 220
"117" 193 "step_1_no_load" 1 2 1 NA NA 332 NA
"117" 193 "step_2_no_load" 3 4 0.440813209638 4 1 0.679792491164 467
"119" 193 "step_1_no_load" 1 2 1 NA NA 344 NA
"119" 193 "step_2_no_load" 3 4 0.440813209638 4 1 0.679792491164 652
"120" 193 "step_1_no_load" 1 2 1 NA NA 414 NA
"120" 193 "step_2_no_load" 5 6 0.321008037746 5 1 0.504944704439 413
"121" 193 "step_1_no_load" 1 2 2 NA NA 319 NA
"121" 193 "step_2_no_load" 5 6 0.440813209638 6 1 0.679792491164 426
"122" 193 "step_1_no_load" 1 2 2 NA NA 361 NA
"122" 193 "step_2_no_load" 3 4 0.679792491164 4 0 0.504944704439 424
"124" 193 "step_1_no_load" 1 2 2 NA NA 193 NA
"124" 193 "step_2_no_load" 3 4 0.321008037746 4 1 0.679792491164 196
"126" 193 "step_1_no_load" 1 2 1 NA NA 150 NA
"126" 193 "step_2_no_load" 3 4 0.679792491164 4 0 0.504944704439 579
"127" 193 "step_1_no_load" 1 2 1 NA NA 284 NA
"127" 193 "step_2_no_load" 3 4 0.440813209638 4 1 0.504944704439 933
"128" 193 "step_1_no_load" 1 2 1 NA NA 643 NA
"128" 193 "step_2_no_load" 3 4 0.440813209638 4 1 0.679792491164 927
"129" 193 "step_1_no_load" 1 2 1 NA NA 463 NA
"129" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.504944704439 500
"130" 193 "step_1_no_load" 1 2 1 NA NA 283 NA
"130" 193 "step_2_no_load" 5 6 0.679792491164 5 0 0.321008037746 521
"134" 193 "step_1_no_load" 1 2 1 NA NA 261 NA
"134" 193 "step_2_no_load" 3 4 0.321008037746 4 0 0.440813209638 569
"135" 193 "step_1_no_load" 1 2 1 NA NA 387 NA
"135" 193 "step_2_no_load" 3 4 0.679792491164 4 0 0.440813209638 469
"138" 193 "step_1_no_load" 1 2 2 NA NA 283 NA
"138" 193 "step_2_no_load" 5 6 0.504944704439 5 1 0.321008037746 494
"139" 193 "step_1_no_load" 1 2 2 NA NA 320 NA
"139" 193 "step_2_no_load" 5 6 0.679792491164 5 1 0.321008037746 441
"140" 193 "step_1_no_load" 1 2 2 NA NA 725 NA
"140" 193 "step_2_no_load" 5 6 0.321008037746 6 0 0.440813209638 856
"142" 193 "step_1_no_load" 1 2 2 NA NA 401 NA
"142" 193 "step_2_no_load" 5 6 0.321008037746 5 0 0.440813209638 930
"143" 193 "step_1_no_load" 1 2 2 NA NA 283 NA
"143" 193 "step_2_no_load" 5 6 0.504944704439 5 1 0.321008037746 376
"144" 193 "step_1_no_load" 1 2 2 NA NA 439 NA
"144" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.504944704439 382
"146" 193 "step_1_no_load" 1 2 1 NA NA 312 NA
"146" 193 "step_2_no_load" 3 4 0.504944704439 3 0 0.679792491164 334
"148" 193 "step_1_no_load" 1 2 2 NA NA 294 NA
"148" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.504944704439 587
"150" 193 "step_1_no_load" 1 2 2 NA NA 256 NA
"150" 193 "step_2_no_load" 5 6 0.321008037746 6 1 0.679792491164 286
"151" 193 "step_1_no_load" 1 2 1 NA NA 252 NA
"151" 193 "step_2_no_load" 3 4 0.504944704439 4 1 0.321008037746 279
"152" 193 "step_1_no_load" 1 2 1 NA NA 397 NA
"152" 193 "step_2_no_load" 3 4 0.440813209638 3 1 0.321008037746 288
"153" 193 "step_1_no_load" 1 2 2 NA NA 484 NA
"153" 193 "step_2_no_load" 5 6 0.679792491164 5 0 0.440813209638 349
"154" 193 "step_1_no_load" 1 2 2 NA NA 290 NA
"154" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.440813209638 143
"156" 193 "step_1_no_load" 1 2 2 NA NA 290 NA
"156" 193 "step_2_no_load" 5 6 0.321008037746 6 1 0.679792491164 403
"159" 193 "step_1_no_load" 1 2 1 NA NA 358 NA
"159" 193 "step_2_no_load" 3 4 0.679792491164 4 1 0.504944704439 407
"160" 193 "step_1_no_load" 1 2 2 NA NA 712 NA
"160" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.321008037746 182
"161" 193 "step_1_no_load" 1 2 2 NA NA 15 NA
"161" 193 "step_2_no_load" 5 6 0.321008037746 6 0 0.440813209638 85
"165" 193 "step_1_no_load" 1 2 2 NA NA 329 NA
"165" 193 "step_2_no_load" 5 6 0.504944704439 5 0 0.321008037746 277
"166" 193 "step_1_no_load" 1 2 2 NA NA 378 NA
"166" 193 "step_2_no_load" 5 6 0.321008037746 5 0 0.679792491164 431
"167" 193 "step_1_no_load" 1 2 2 NA NA 215 NA
"167" 193 "step_2_no_load" 3 4 0.504944704439 3 0 0.440813209638 1032
"169" 193 "step_1_no_load" 1 2 2 NA NA 464 NA
"169" 193 "step_2_no_load" 3 4 0.679792491164 4 1 0.440813209638 687
"170" 193 "step_1_no_load" 1 2 2 NA NA 303 NA
"170" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.321008037746 447
"178" 193 "step_1_no_load" 1 2 2 NA NA 1091 NA
"178" 193 "step_2_no_load" 3 4 0.679792491164 3 0 0.321008037746 1153
"180" 193 "step_1_no_load" 1 2 2 NA NA 253 NA
"180" 193 "step_2_no_load" 5 6 0.440813209638 6 1 0.504944704439 840
"182" 193 "step_1_no_load" 1 2 2 NA NA 128 NA
"182" 193 "step_2_no_load" 5 6 0.321008037746 6 1 0.679792491164 377
"183" 193 "step_1_no_load" 1 2 2 NA NA 291 NA
"183" 193 "step_2_no_load" 5 6 0.440813209638 5 1 0.321008037746 292
"184" 193 "step_1_no_load" 1 2 2 NA NA 131 NA
"184" 193 "step_2_no_load" 5 6 0.440813209638 6 1 0.504944704439 1001
"187" 193 "step_1_no_load" 1 2 1 NA NA 251 NA
"187" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.504944704439 387
"188" 193 "step_1_no_load" 1 2 2 NA NA 81 NA
"188" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.440813209638 594
"194" 193 "step_1_no_load" 1 2 1 NA NA 382 NA
"194" 193 "step_2_no_load" 3 4 0.321008037746 -1 -1 0.504944704439 -1
"195" 193 "step_1_no_load" 1 2 -1 NA NA -1 NA
"199" 193 "step_1_no_load" 1 2 1 NA NA 638 NA
"199" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.504944704439 375
"203" 193 "step_1_no_load" 1 2 2 NA NA 0 NA
"203" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.321008037746 333
"206" 193 "step_1_no_load" 1 2 1 NA NA 155 NA
"206" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.504944704439 37
"207" 193 "step_1_no_load" 1 2 2 NA NA 508 NA
"207" 193 "step_2_no_load" 5 6 0.679792491164 6 1 0.440813209638 0
"208" 193 "step_1_no_load" 1 2 2 NA NA 249 NA
"208" 193 "step_2_no_load" 3 4 0.321008037746 4 0 0.504944704439 378
"210" 193 "step_1_no_load" 1 2 2 NA NA 504 NA
"210" 193 "step_2_no_load" 3 4 0.504944704439 4 1 0.440813209638 640
"211" 193 "step_1_no_load" 1 2 1 NA NA 279 NA
"211" 193 "step_2_no_load" 5 6 0.679792491164 6 1 0.504944704439 345
"212" 193 "step_1_no_load" 1 2 2 NA NA 597 NA
"212" 193 "step_2_no_load" 5 6 0.321008037746 6 1 0.679792491164 719
"213" 193 "step_1_no_load" 1 2 2 NA NA 26 NA
"213" 193 "step_2_no_load" 3 4 0.504944704439 4 1 0.679792491164 236
"217" 193 "step_1_no_load" 1 2 2 NA NA 254 NA
"217" 193 "step_2_no_load" 3 4 0.504944704439 3 0 0.321008037746 229
"220" 193 "step_1_no_load" 1 2 1 NA NA 831 NA
"220" 193 "step_2_no_load" 3 4 0.679792491164 3 0 0.321008037746 1111
"229" 193 "step_1_no_load" 1 2 1 NA NA 546 NA
"229" 193 "step_2_no_load" 3 4 0.440813209638 4 1 0.679792491164 461
"230" 193 "step_1_no_load" 1 2 1 NA NA 363 NA
"230" 193 "step_2_no_load" 3 4 0.321008037746 4 1 0.440813209638 1064
"234" 193 "step_1_no_load" 1 2 1 NA NA 437 NA
"234" 193 "step_2_no_load" 3 4 0.321008037746 3 0 0.679792491164 706
"235" 193 "step_1_no_load" 1 2 1 NA NA 66 NA
"235" 193 "step_2_no_load" 5 6 0.679792491164 5 1 0.504944704439 44
"238" 193 "step_1_no_load" 1 2 1 NA NA 357 NA
"238" 193 "step_2_no_load" 3 4 0.440813209638 3 0 0.679792491164 634
"240" 193 "step_1_no_load" 1 2 1 NA NA 410 NA
"240" 193 "step_2_no_load" 5 6 0.321008037746 6 0 0.504944704439 481
"241" 193 "step_1_no_load" 1 2 2 NA NA 390 NA
"241" 193 "step_2_no_load" 5 6 0.679792491164 6 0 0.440813209638 594
"248" 193 "step_1_no_load" 1 2 2 NA NA 282 NA
"248" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.321008037746 238
"250" 193 "step_1_no_load" 1 2 1 NA NA 279 NA
"250" 193 "step_2_no_load" 5 6 0.504944704439 5 1 0.321008037746 626
"260" 193 "step_1_no_load" 1 2 1 NA NA 879 NA
"260" 193 "step_2_no_load" 3 4 0.321008037746 3 0 0.504944704439 592
"263" 193 "step_1_no_load" 1 2 1 NA NA 531 NA
"263" 193 "step_2_no_load" 5 6 0.679792491164 6 0 0.504944704439 343
"264" 193 "step_1_no_load" 1 2 2 NA NA 797 NA
"264" 193 "step_2_no_load" 5 6 0.504944704439 5 1 0.679792491164 886
"270" 193 "step_1_no_load" 1 2 1 NA NA 751 NA
"270" 193 "step_2_no_load" 5 6 0.679792491164 5 1 0.321008037746 945
"271" 193 "step_1_no_load" 1 2 2 NA NA 461 NA
"271" 193 "step_2_no_load" 5 6 0.679792491164 5 1 0.321008037746 536
"273" 193 "step_1_no_load" 1 2 1 NA NA 319 NA
"273" 193 "step_2_no_load" 3 4 0.440813209638 3 1 0.504944704439 545
"274" 193 "step_1_no_load" 1 2 2 NA NA 383 NA
"274" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.504944704439 209
"275" 193 "step_1_no_load" 1 2 1 NA NA 208 NA
"275" 193 "step_2_no_load" 3 4 0.440813209638 3 1 0.504944704439 711
"281" 193 "step_1_no_load" 1 2 1 NA NA 330 NA
"281" 193 "step_2_no_load" 5 6 0.321008037746 5 0 0.440813209638 416
"290" 193 "step_1_no_load" 1 2 2 NA NA 381 NA
"290" 193 "step_2_no_load" 3 4 0.679792491164 4 0 0.440813209638 454
"291" 193 "step_1_no_load" 1 2 2 NA NA 250 NA
"291" 193 "step_2_no_load" 3 4 0.321008037746 4 0 0.440813209638 528
"292" 193 "step_1_no_load" 1 2 1 NA NA 228 NA
"292" 193 "step_2_no_load" 3 4 0.440813209638 3 0 0.321008037746 645
"293" 193 "step_1_no_load" 1 2 2 NA NA 477 NA
"293" 193 "step_2_no_load" 5 6 0.440813209638 6 0 0.321008037746 467
"294" 193 "step_1_no_load" 1 2 1 NA NA 205 NA
"294" 193 "step_2_no_load" 3 4 0.679792491164 4 0 0.440813209638 562
"296" 193 "step_1_no_load" 1 2 1 NA NA 1008 NA
"296" 193 "step_2_no_load" 3 4 0.504944704439 4 1 0.321008037746 1205
"298" 193 "step_1_no_load" 1 2 2 NA NA 196 NA
"298" 193 "step_2_no_load" 3 4 0.504944704439 3 1 0.321008037746 1094
"299" 193 "step_1_no_load" 1 2 2 NA NA 291 NA
"299" 193 "step_2_no_load" 5 6 0.321008037746 5 1 0.679792491164 479
"300" 193 "step_1_no_load" 1 2 2 NA NA 269 NA
"300" 193 "step_2_no_load" 3 4 0.321008037746 3 1 0.679792491164 470
"301" 193 "step_1_no_load" 1 2 1 NA NA 430 NA
"301" 193 "step_2_no_load" 3 4 0.440813209638 4 1 0.679792491164 451
"302" 193 "step_1_no_load" 1 2 2 NA NA 208 NA
"302" 193 "step_2_no_load" 5 6 0.504944704439 6 1 0.679792491164 701
"303" 193 "step_1_no_load" 1 2 2 NA NA 800 NA
"303" 193 "step_2_no_load" 5 6 0.504944704439 6 0 0.679792491164 632
"308" 193 "step_1_no_load" 1 2 1 NA NA 621 NA
"308" 193 "step_2_no_load" 3 4 0.321008037746 4 1 0.679792491164 1388
"311" 193 "step_1_no_load" 1 2 2 NA NA 318 NA
"311" 193 "step_2_no_load" 3 4 0.321008037746 3 1 0.504944704439 720
"312" 193 "step_1_no_load" 1 2 1 NA NA 270 NA
"312" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.321008037746 650
"313" 193 "step_1_no_load" 1 2 2 NA NA 261 NA
"313" 193 "step_2_no_load" 3 4 0.504944704439 3 0 0.321008037746 729
"314" 193 "step_1_no_load" 1 2 1 NA NA 201 NA
"314" 193 "step_2_no_load" 3 4 0.440813209638 4 0 0.504944704439 458
"315" 193 "step_1_no_load" 1 2 1 NA NA 325 NA
"315" 193 "step_2_no_load" 3 4 0.504944704439 3 0 0.321008037746 390
"316" 193 "step_1_no_load" 1 2 1 NA NA 86 NA
"316" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.321008037746 301
"319" 193 "step_1_no_load" 1 2 2 NA NA 270 NA
"319" 193 "step_2_no_load" 3 4 0.679792491164 4 0 0.504944704439 972
"321" 193 "step_1_no_load" 1 2 1 NA NA 1074 NA
"321" 193 "step_2_no_load" 5 6 0.504944704439 5 0 0.679792491164 12
"331" 193 "step_1_no_load" 1 2 2 NA NA 373 NA
"331" 193 "step_2_no_load" 5 6 0.440813209638 5 0 0.321008037746 292
"333" 193 "step_1_no_load" 1 2 2 NA NA 204 NA
"333" 193 "step_2_no_load" 3 4 0.679792491164 4 1 0.321008037746 751
"335" 193 "step_1_no_load" 1 2 1 NA NA 333 NA
"335" 193 "step_2_no_load" 3 4 0.321008037746 4 1 0.440813209638 964
"337" 193 "step_1_no_load" 1 2 1 NA NA 645 NA
"337" 193 "step_2_no_load" 5 6 0.440813209638 6 0 0.504944704439 803
"338" 193 "step_1_no_load" 1 2 1 NA NA 703 NA
"338" 193 "step_2_no_load" 3 4 0.440813209638 4 1 0.679792491164 391
"339" 193 "step_1_no_load" 1 2 1 NA NA 351 NA
"339" 193 "step_2_no_load" 3 4 0.679792491164 3 1 0.321008037746 582
"344" 193 "step_1_no_load" 1 2 1 NA NA 435 NA
"344" 193 "step_2_no_load" 3 4 0.321008037746 3 0 0.679792491164 243
"345" 193 "step_1_no_load" 1 2 2 NA NA 792 NA
"345" 193 "step_2_no_load" 5 6 0.440813209638 6 1 0.504944704439 634
"348" 193 "step_1_no_load" 1 2 2 NA NA 525 NA
"348" 193 "step_2_no_load" 5 6 0.504944704439 6 0 0.440813209638 548
"349" 193 "step_1_no_load" 1 2 1 NA NA 402 NA
"349" 193 "step_2_no_load" 3 4 0.440813209638 4 0 0.679792491164 865
"350" 193 "step_1_no_load" 1 2 1 NA NA 284 NA
"350" 193 "step_2_no_load" 3 4 0.679792491164 3 0 0.321008037746 267
"353" 193 "step_1_no_load" 1 2 2 NA NA 710 NA
"353" 193 "step_2_no_load" 3 4 0.504944704439 3 0 0.679792491164 608
"356" 193 "step_1_no_load" 1 2 2 NA NA 295 NA
"356" 193 "step_2_no_load" 3 4 0.679792491164 3 0 0.321008037746 413
"357" 193 "step_1_no_load" 1 2 2 NA NA 393 NA
"357" 193 "step_2_no_load" 5 6 0.504944704439 6 1 0.440813209638 232
"358" 193 "step_1_no_load" 1 2 2 NA NA 369 NA
"358" 193 "step_2_no_load" 3 4 0.504944704439 3 0 0.321008037746 905
"359" 193 "step_1_no_load" 1 2 1 NA NA 404 NA
"359" 193 "step_2_no_load" 3 4 0.321008037746 4 0 0.504944704439 466
"360" 193 "step_1_no_load" 1 2 1 NA NA 269 NA
"360" 193 "step_2_no_load" 5 6 0.440813209638 6 0 0.504944704439 341
"364" 193 "step_1_no_load" 1 2 1 NA NA 251 NA
"364" 193 "step_2_no_load" 5 6 0.504944704439 6 1 0.321008037746 882
"110" 194 "step_1_no_load" 1 2 2 NA NA 402 NA
"110" 194 "step_2_no_load" 5 6 0.655261361454 6 1 0.505359594715 342
"111" 194 "step_1_no_load" 1 2 1 NA NA 239 NA
"111" 194 "step_2_no_load" 3 4 0.655261361454 3 0 0.505359594715 230
"114" 194 "step_1_no_load" 1 2 1 NA NA 300 NA
"114" 194 "step_2_no_load" 3 4 0.505359594715 3 1 0.342437174514 156
"116" 194 "step_1_no_load" 1 2 1 NA NA 299 NA
"116" 194 "step_2_no_load" 3 4 0.433250459893 3 1 0.505359594715 165
"117" 194 "step_1_no_load" 1 2 1 NA NA 335 NA
"117" 194 "step_2_no_load" 3 4 0.433250459893 4 1 0.655261361454 361
"119" 194 "step_1_no_load" 1 2 1 NA NA 365 NA
"119" 194 "step_2_no_load" 3 4 0.433250459893 4 1 0.655261361454 714
"120" 194 "step_1_no_load" 1 2 1 NA NA 374 NA
"120" 194 "step_2_no_load" 5 6 0.342437174514 5 0 0.505359594715 507
"121" 194 "step_1_no_load" 1 2 1 NA NA 81 NA
"121" 194 "step_2_no_load" 3 4 0.505359594715 3 0 0.342437174514 522
"122" 194 "step_1_no_load" 1 2 2 NA NA 46 NA
"122" 194 "step_2_no_load" 5 6 0.433250459893 5 0 0.342437174514 262
"124" 194 "step_1_no_load" 1 2 2 NA NA 730 NA
"124" 194 "step_2_no_load" 5 6 0.505359594715 6 1 0.433250459893 155
"126" 194 "step_1_no_load" 1 2 2 NA NA 271 NA
"126" 194 "step_2_no_load" 5 6 0.342437174514 5 1 0.433250459893 641
"127" 194 "step_1_no_load" 1 2 1 NA NA 0 NA
"127" 194 "step_2_no_load" 5 6 0.655261361454 5 1 0.342437174514 1070
"128" 194 "step_1_no_load" 1 2 1 NA NA 301 NA
"128" 194 "step_2_no_load" 5 6 0.342437174514 5 0 0.505359594715 832
"129" 194 "step_1_no_load" 1 2 1 NA NA 607 NA
"129" 194 "step_2_no_load" 3 4 0.655261361454 4 0 0.505359594715 661
"130" 194 "step_1_no_load" 1 2 1 NA NA 311 NA
"130" 194 "step_2_no_load" 3 4 0.433250459893 3 0 0.505359594715 656
"134" 194 "step_1_no_load" 1 2 2 NA NA 214 NA
"134" 194 "step_2_no_load" 5 6 0.505359594715 5 0 0.655261361454 327
"135" 194 "step_1_no_load" 1 2 2 NA NA 646 NA
"135" 194 "step_2_no_load" 5 6 0.505359594715 5 1 0.342437174514 773
"138" 194 "step_1_no_load" 1 2 2 NA NA 227 NA
"138" 194 "step_2_no_load" 5 6 0.505359594715 5 1 0.342437174514 732
"139" 194 "step_1_no_load" 1 2 2 NA NA 407 NA
"139" 194 "step_2_no_load" 5 6 0.655261361454 5 1 0.342437174514 346
"140" 194 "step_1_no_load" 1 2 2 NA NA 277 NA
"140" 194 "step_2_no_load" 3 4 0.655261361454 4 1 0.505359594715 904
"142" 194 "step_1_no_load" 1 2 2 NA NA 316 NA
"142" 194 "step_2_no_load" 5 6 0.342437174514 6 0 0.433250459893 918
"143" 194 "step_1_no_load" 1 2 2 NA NA 319 NA
"143" 194 "step_2_no_load" 5 6 0.505359594715 5 1 0.342437174514 425
"144" 194 "step_1_no_load" 1 2 1 NA NA 405 NA
"144" 194 "step_2_no_load" 5 6 0.433250459893 5 1 0.505359594715 472
"146" 194 "step_1_no_load" 1 2 2 NA NA 326 NA
"146" 194 "step_2_no_load" 3 4 0.505359594715 4 1 0.655261361454 891
"148" 194 "step_1_no_load" 1 2 2 NA NA 432 NA
"148" 194 "step_2_no_load" 3 4 0.655261361454 3 0 0.505359594715 510
"150" 194 "step_1_no_load" 1 2 2 NA NA 314 NA
"150" 194 "step_2_no_load" 5 6 0.342437174514 6 1 0.655261361454 301
"151" 194 "step_1_no_load" 1 2 2 NA NA 352 NA
"151" 194 "step_2_no_load" 3 4 0.505359594715 4 0 0.342437174514 326
"152" 194 "step_1_no_load" 1 2 1 NA NA 11 NA
"152" 194 "step_2_no_load" 5 6 0.505359594715 5 0 0.655261361454 541
"153" 194 "step_1_no_load" 1 2 2 NA NA 220 NA
"153" 194 "step_2_no_load" 3 4 0.505359594715 3 0 0.342437174514 295
"154" 194 "step_1_no_load" 1 2 2 NA NA 348 NA
"154" 194 "step_2_no_load" 5 6 0.505359594715 5 0 0.342437174514 70
"156" 194 "step_1_no_load" 1 2 2 NA NA 518 NA
"156" 194 "step_2_no_load" 3 4 0.433250459893 4 1 0.505359594715 403
"159" 194 "step_1_no_load" 1 2 1 NA NA 988 NA
"159" 194 "step_2_no_load" 3 4 0.655261361454 4 0 0.505359594715 318
"160" 194 "step_1_no_load" 1 2 2 NA NA 25 NA
"160" 194 "step_2_no_load" 3 4 0.505359594715 4 1 0.655261361454 959
"161" 194 "step_1_no_load" 1 2 2 NA NA 12 NA
"161" 194 "step_2_no_load" 5 6 0.342437174514 6 1 0.433250459893 429
"165" 194 "step_1_no_load" 1 2 2 NA NA 389 NA
"165" 194 "step_2_no_load" 5 6 0.505359594715 6 0 0.342437174514 283
"166" 194 "step_1_no_load" 1 2 1 NA NA 277 NA
"166" 194 "step_2_no_load" 3 4 0.433250459893 3 1 0.505359594715 575
"167" 194 "step_1_no_load" 1 2 1 NA NA 389 NA
"167" 194 "step_2_no_load" 5 6 0.342437174514 5 0 0.655261361454 854
"169" 194 "step_1_no_load" 1 2 2 NA NA 471 NA
"169" 194 "step_2_no_load" 3 4 0.655261361454 3 1 0.433250459893 436
"170" 194 "step_1_no_load" 1 2 2 NA NA 17 NA
"170" 194 "step_2_no_load" 5 6 0.433250459893 5 0 0.342437174514 45
"178" 194 "step_1_no_load" 1 2 2 NA NA 570 NA
"178" 194 "step_2_no_load" 5 6 0.505359594715 6 0 0.433250459893 624
"180" 194 "step_1_no_load" 1 2 1 NA NA 114 NA
"180" 194 "step_2_no_load" 3 4 0.655261361454 3 0 0.342437174514 596
"182" 194 "step_1_no_load" 1 2 1 NA NA 416 NA
"182" 194 "step_2_no_load" 3 4 0.433250459893 4 1 0.505359594715 457
"183" 194 "step_1_no_load" 1 2 2 NA NA 269 NA
"183" 194 "step_2_no_load" 3 4 0.655261361454 3 1 0.505359594715 288
"184" 194 "step_1_no_load" 1 2 2 NA NA 549 NA
"184" 194 "step_2_no_load" 5 6 0.433250459893 5 1 0.505359594715 1343
"187" 194 "step_1_no_load" 1 2 2 NA NA 771 NA
"187" 194 "step_2_no_load" 3 4 0.655261361454 4 0 0.505359594715 278
"188" 194 "step_1_no_load" 1 2 2 NA NA 250 NA
"188" 194 "step_2_no_load" 5 6 0.342437174514 5 1 0.505359594715 836
"194" 194 "step_1_no_load" 1 2 1 NA NA 0 NA
"194" 194 "step_2_no_load" 3 4 0.342437174514 3 0 0.505359594715 1192
"195" 194 "step_1_no_load" 1 2 1 NA NA 539 NA
"195" 194 "step_2_no_load" 5 6 0.505359594715 -1 -1 0.342437174514 -1
"199" 194 "step_1_no_load" 1 2 1 NA NA 259 NA
"199" 194 "step_2_no_load" 3 4 0.655261361454 3 1 0.505359594715 505
"203" 194 "step_1_no_load" 1 2 1 NA NA 96 NA
"203" 194 "step_2_no_load" 5 6 0.433250459893 6 0 0.342437174514 667
"206" 194 "step_1_no_load" 1 2 1 NA NA 274 NA
"206" 194 "step_2_no_load" 5 6 0.433250459893 5 1 0.505359594715 295
"207" 194 "step_1_no_load" 1 2 2 NA NA 652 NA
"207" 194 "step_2_no_load" 5 6 0.655261361454 6 1 0.433250459893 163
"208" 194 "step_1_no_load" 1 2 2 NA NA 247 NA
"208" 194 "step_2_no_load" 5 6 0.655261361454 6 1 0.433250459893 527
"210" 194 "step_1_no_load" 1 2 2 NA NA 501 NA
"210" 194 "step_2_no_load" 5 6 0.342437174514 6 1 0.655261361454 517
"211" 194 "step_1_no_load" 1 2 1 NA NA 452 NA
"211" 194 "step_2_no_load" 5 6 0.655261361454 6 0 0.505359594715 365
"212" 194 "step_1_no_load" 1 2 2 NA NA 387 NA
"212" 194 "step_2_no_load" 3 4 0.505359594715 3 1 0.433250459893 691
"213" 194 "step_1_no_load" 1 2 2 NA NA 16 NA
"213" 194 "step_2_no_load" 3 4 0.505359594715 4 0 0.655261361454 73
"217" 194 "step_1_no_load" 1 2 2 NA NA 192 NA
"217" 194 "step_2_no_load" 5 6 0.433250459893 6 1 0.655261361454 287
"220" 194 "step_1_no_load" 1 2 1 NA NA 514 NA
"220" 194 "step_2_no_load" 3 4 0.655261361454 3 1 0.342437174514 1087
"229" 194 "step_1_no_load" 1 2 1 NA NA 823 NA
"229" 194 "step_2_no_load" 3 4 0.433250459893 4 1 0.655261361454 629
"230" 194 "step_1_no_load" 1 2 1 NA NA 180 NA
"230" 194 "step_2_no_load" 3 4 0.342437174514 3 0 0.433250459893 438
"234" 194 "step_1_no_load" 1 2 2 NA NA 401 NA
"234" 194 "step_2_no_load" 5 6 0.505359594715 5 0 0.433250459893 402
"235" 194 "step_1_no_load" 1 2 2 NA NA 20 NA
"235" 194 "step_2_no_load" 3 4 0.342437174514 3 0 0.433250459893 60
"238" 194 "step_1_no_load" 1 2 1 NA NA 724 NA
"238" 194 "step_2_no_load" 5 6 0.505359594715 6 0 0.342437174514 344
"240" 194 "step_1_no_load" 1 2 1 NA NA 252 NA
"240" 194 "step_2_no_load" 3 4 0.655261361454 3 1 0.433250459893 405
"241" 194 "step_1_no_load" 1 2 1 NA NA 361 NA
"241" 194 "step_2_no_load" 3 4 0.505359594715 4 0 0.342437174514 698
"248" 194 "step_1_no_load" 1 2 1 NA NA 296 NA
