"subjID"	"Trial"	"Stage1"	"Stage2"	"Stay"	"RT"	"PrSSReward"	"transition"	"PrReward"	"PrTransition"
111	125	-1	1	1	224	1	1	1	1
111	126	1	-1	1	219	1	1	1	1
111	126	-1	1	1	416	1	1	1	1
111	127	1	-1	1	228	1	1	1	1
111	127	-1	1	0	236	1	1	1	1
111	128	1	-1	1	256	-1	-1	-1	1
111	128	-1	1	1	239	-1	-1	-1	1
111	129	1	-1	1	461	-1	1	1	-1
111	129	-1	1	0	225	-1	1	1	-1
111	130	1	-1	1	241	1	-1	1	1
111	130	-1	1	1	0	1	-1	1	1
111	131	1	-1	1	233	1	1	-1	-1
111	131	-1	1	1	250	1	1	-1	-1
111	132	1	-1	1	279	1	1	1	1
111	132	-1	1	1	251	1	1	1	1
111	133	1	-1	1	259	-1	-1	-1	1
111	133	-1	1	1	258	-1	-1	-1	1
111	134	1	-1	1	286	-1	1	1	-1
111	134	-1	1	1	267	-1	1	1	-1
111	135	1	-1	0	741	-1	-1	-1	1
111	135	-1	1	1	753	-1	-1	-1	1
111	136	1	-1	1	295	1	1	1	-1
111	136	-1	1	0	379	1	1	1	-1
111	137	1	-1	1	282	1	-1	-1	1
111	137	-1	1	0	221	1	-1	-1	1
111	138	1	-1	1	245	1	-1	1	-1
111	138	-1	1	1	254	1	-1	1	-1
111	139	1	-1	0	279	-1	1	-1	-1
111	139	-1	1	0	224	-1	1	-1	-1
111	140	1	-1	1	238	1	1	1	1
111	140	-1	1	1	305	1	1	1	1
111	141	1	-1	1	399	1	1	1	1
111	141	-1	1	1	204	1	1	1	1
111	142	1	-1	1	22	1	1	1	1
111	142	-1	1	1	1262	1	1	1	1
111	143	1	-1	1	854	1	1	1	1
111	143	-1	1	1	706	1	1	1	1
111	144	1	-1	1	409	1	1	1	1
111	144	-1	1	1	253	1	1	1	1
111	145	1	-1	1	438	-1	-1	-1	1
111	145	-1	1	1	233	-1	-1	-1	1
111	146	1	-1	1	115	-1	1	1	-1
111	146	-1	1	1	225	-1	1	1	-1
111	147	1	-1	1	216	-1	1	-1	1
111	147	-1	1	1	225	-1	1	-1	1
111	148	1	-1	1	242	1	1	1	1
111	148	-1	1	1	204	1	1	1	1
111	149	1	-1	1	216	1	1	1	1
111	149	-1	1	1	217	1	1	1	1
111	150	1	-1	1	297	1	1	1	1
111	150	-1	1	1	333	1	1	1	1
111	151	1	-1	1	408	1	-1	-1	1
111	151	-1	1	1	622	1	-1	-1	1
111	152	1	-1	1	270	-1	1	-1	-1
111	152	-1	1	1	237	-1	1	-1	-1
111	153	1	-1	1	365	1	1	1	1
111	153	-1	1	1	442	1	1	1	1
111	154	1	-1	1	377	1	1	1	1
111	154	-1	1	1	301	1	1	1	1
111	155	1	-1	1	614	-1	1	-1	1
111	155	-1	1	1	444	-1	1	-1	1
111	156	1	-1	1	257	-1	-1	1	1
111	156	-1	1	0	214	-1	-1	1	1
111	157	1	-1	1	258	1	1	1	-1
111	157	-1	1	1	238	1	1	1	-1
111	158	1	-1	1	224	1	1	1	1
111	158	-1	1	1	199	1	1	1	1
111	159	1	-1	1	233	-1	1	-1	1
111	159	-1	1	0	15	-1	1	-1	1
111	160	1	-1	0	234	1	1	-1	1
111	160	-1	1	0	390	1	1	-1	1
111	161	1	-1	0	279	-1	1	-1	1
111	161	-1	1	0	223	-1	1	-1	1
111	162	1	-1	1	240	-1	1	-1	1
111	162	-1	1	1	230	-1	1	-1	1
111	163	1	-1	1	241	1	1	1	1
111	163	-1	1	1	226	1	1	1	1
111	164	1	-1	1	231	-1	-1	1	1
111	164	-1	1	0	214	-1	-1	1	1
111	165	1	-1	1	245	1	1	1	-1
111	165	-1	1	1	185	1	1	1	-1
111	166	1	-1	1	232	1	1	1	1
111	166	-1	1	1	205	1	1	1	1
111	167	1	-1	1	253	1	1	1	1
111	167	-1	1	1	231	1	1	1	1
111	168	1	-1	1	253	1	1	1	1
111	168	-1	1	1	199	1	1	1	1
111	169	1	-1	1	221	1	1	1	1
111	169	-1	1	1	1	1	1	1	1
111	170	1	-1	1	262	-1	1	-1	1
111	170	-1	1	0	254	-1	1	-1	1
111	171	1	-1	1	251	1	-1	-1	1
111	171	-1	1	1	228	1	-1	-1	1
111	172	1	-1	1	264	-1	-1	-1	-1
111	172	-1	1	1	344	-1	-1	-1	-1
111	173	1	-1	1	596	-1	-1	-1	-1
111	173	-1	1	1	1357	-1	-1	-1	-1
111	174	1	-1	1	223	-1	1	-1	-1
111	174	-1	1	1	232	-1	1	-1	-1
111	175	1	-1	1	313	-1	-1	-1	1
111	175	-1	1	1	241	-1	-1	-1	1
111	176	1	-1	0	281	-1	-1	-1	-1
111	176	-1	1	1	265	-1	-1	-1	-1
111	177	1	-1	0	260	-1	-1	-1	-1
111	177	-1	1	1	225	-1	-1	-1	-1
111	178	1	-1	1	259	-1	1	-1	-1
111	178	-1	1	1	261	-1	1	-1	-1
111	184	1	-1	1	782	-1	1	-1	1
111	184	-1	1	0	808	-1	1	-1	1
111	185	1	-1	1	693	1	1	1	1
111	185	-1	1	0	492	1	1	1	1
111	186	1	-1	1	232	-1	-1	-1	1
111	186	-1	1	1	449	-1	-1	-1	1
111	187	1	-1	1	240	-1	1	-1	-1
111	187	-1	1	0	211	-1	1	-1	-1
111	188	1	-1	1	452	1	1	1	1
111	188	-1	1	1	283	1	1	1	1
111	189	1	-1	1	243	-1	1	-1	1
111	189	-1	1	1	214	-1	1	-1	1
111	190	1	-1	1	230	-1	1	-1	1
111	190	-1	1	0	227	-1	1	-1	1
111	191	1	-1	1	272	-1	-1	-1	1
111	191	-1	1	1	212	-1	-1	-1	1
111	192	1	-1	1	285	-1	1	1	-1
111	192	-1	1	0	217	-1	1	1	-1
111	193	1	-1	1	281	1	-1	1	1
111	193	-1	1	1	223	1	-1	1	1
111	194	1	-1	1	239	1	1	-1	-1
111	194	-1	1	1	230	1	1	-1	-1
111	195	1	-1	0	331	-1	1	-1	1
111	195	-1	1	0	243	-1	1	-1	1
111	196	1	-1	1	312	-1	1	-1	1
111	196	-1	1	0	203	-1	1	-1	1
111	197	1	-1	1	274	-1	-1	1	1
111	197	-1	1	1	216	-1	-1	1	1
111	198	1	-1	0	259	-1	1	-1	-1
111	198	-1	1	1	513	-1	1	-1	-1
111	199	1	-1	1	252	1	1	1	1
111	199	-1	1	1	352	1	1	1	1
111	200	1	-1	1	327	1	1	1	1
111	200	-1	1	1	484	1	1	1	1
114	2	1	-1	1	151	-1	-1	1	1
114	2	-1	1	0	563	-1	-1	1	1
114	3	1	-1	1	296	1	-1	1	-1
114	3	-1	1	1	161	1	-1	1	-1
114	4	1	-1	1	322	NA	1	-1	-1
114	4	-1	1	0	260	NA	1	-1	-1
114	5	1	-1	0	312	-1	1	-1	1
114	5	-1	1	0	289	-1	1	-1	1
114	6	1	-1	1	496	1	1	1	1
114	6	-1	1	1	389	1	1	1	1
114	7	1	-1	0	424	1	-1	1	1
114	7	-1	1	0	214	1	-1	1	1
114	8	1	-1	0	268	-1	1	-1	-1
114	8	-1	1	0	233	-1	1	-1	-1
114	9	1	-1	1	282	1	1	1	1
114	9	-1	1	1	296	1	1	1	1
114	10	1	-1	0	282	-1	1	-1	1
114	10	-1	1	1	242	-1	1	-1	1
114	11	1	-1	1	241	-1	-1	1	1
114	11	-1	1	0	314	-1	-1	1	1
114	12	1	-1	0	179	-1	1	-1	-1
114	12	-1	1	0	239	-1	1	-1	-1
114	13	1	-1	0	70	1	1	-1	1
114	13	-1	1	1	269	1	1	-1	1
114	14	1	-1	1	0	-1	-1	-1	1
114	14	-1	1	0	734	-1	-1	-1	1
114	15	1	-1	1	333	-1	-1	-1	-1
114	15	-1	1	1	224	-1	-1	-1	-1
114	16	1	-1	0	285	-1	1	-1	-1
114	16	-1	1	0	249	-1	1	-1	-1
114	17	1	-1	1	248	1	1	1	1
114	17	-1	1	1	283	1	1	1	1
114	18	1	-1	1	260	-1	-1	1	1
114	18	-1	1	0	248	-1	-1	1	1
114	19	1	-1	1	257	1	-1	1	-1
114	19	-1	1	1	282	1	-1	1	-1
114	20	1	-1	0	0	-1	1	-1	-1
114	20	-1	1	0	627	-1	1	-1	-1
114	21	1	-1	1	281	1	1	1	1
114	21	-1	1	1	244	1	1	1	1
114	22	1	-1	1	275	1	-1	1	1
114	22	-1	1	0	415	1	-1	1	1
114	23	1	-1	0	272	-1	1	-1	-1
114	23	-1	1	0	261	-1	1	-1	-1
114	24	1	-1	0	299	1	1	-1	1
114	24	-1	1	1	259	1	1	-1	1
114	25	1	-1	1	242	-1	1	-1	1
114	25	-1	1	1	299	-1	1	-1	1
114	26	1	-1	1	217	-1	-1	-1	1
114	26	-1	1	0	254	-1	-1	-1	1
114	27	1	-1	1	255	-1	1	1	-1
114	27	-1	1	1	282	-1	1	1	-1
114	28	1	-1	1	218	1	1	1	1
114	28	-1	1	1	278	1	1	1	1
114	29	1	-1	1	70	1	1	1	1
114	29	-1	1	1	272	1	1	1	1
114	30	1	-1	0	241	1	1	-1	1
114	30	-1	1	0	380	1	1	-1	1
114	31	1	-1	0	239	-1	1	-1	1
114	31	-1	1	1	369	-1	1	-1	1
114	32	1	-1	1	316	1	1	1	1
114	32	-1	1	1	310	1	1	1	1
114	33	1	-1	1	258	1	1	1	1
114	33	-1	1	1	470	1	1	1	1
114	34	1	-1	1	290	-1	-1	-1	1
114	34	-1	1	1	501	-1	-1	-1	1
114	35	1	-1	1	111	-1	-1	-1	-1
114	35	-1	1	0	225	-1	-1	-1	-1
114	36	1	-1	1	151	-1	-1	-1	-1
114	36	-1	1	1	243	-1	-1	-1	-1
114	37	1	-1	0	238	-1	1	-1	-1
114	37	-1	1	0	255	-1	1	-1	-1
114	38	1	-1	1	272	-1	-1	1	1
114	38	-1	1	0	362	-1	-1	1	1
114	39	1	-1	1	343	1	1	1	-1
114	39	-1	1	1	374	1	1	1	-1
114	40	1	-1	1	62	1	1	1	1
114	40	-1	1	1	150	1	1	1	1
114	41	1	-1	1	230	1	1	1	1
114	41	-1	1	1	308	1	1	1	1
114	42	1	-1	1	227	1	-1	-1	1
114	42	-1	1	1	235	1	-1	-1	1
114	43	1	-1	0	269	-1	1	-1	-1
114	43	-1	1	0	221	-1	1	-1	-1
114	44	1	-1	1	253	1	1	1	1
114	44	-1	1	1	304	1	1	1	1
114	45	1	-1	1	281	-1	-1	1	1
114	45	-1	1	0	340	-1	-1	1	1
114	46	1	-1	1	206	1	1	1	-1
114	46	-1	1	1	231	1	1	1	-1
114	47	1	-1	0	261	1	1	-1	1
114	47	-1	1	0	192	1	1	-1	1
114	48	1	-1	0	252	-1	1	-1	1
114	48	-1	1	1	213	-1	1	-1	1
114	49	1	-1	1	293	1	1	1	1
114	49	-1	1	1	310	1	1	1	1
114	50	1	-1	0	290	-1	-1	-1	1
114	50	-1	1	0	182	-1	-1	-1	1
114	51	1	-1	1	299	-1	1	1	-1
114	51	-1	1	1	324	-1	1	1	-1
114	52	1	-1	0	71	1	1	-1	1
114	52	-1	1	0	333	1	1	-1	1
114	53	1	-1	1	293	1	1	1	1
114	53	-1	1	1	357	1	1	1	1
114	54	1	-1	1	263	-1	-1	1	1
114	54	-1	1	0	273	-1	-1	1	1
114	55	1	-1	1	253	1	1	1	-1
114	55	-1	1	1	9	1	1	1	-1
114	56	1	-1	0	0	1	1	-1	1
114	56	-1	1	0	470	1	1	-1	1
114	57	1	-1	0	246	-1	1	-1	1
114	57	-1	1	1	238	-1	1	-1	1
114	58	1	-1	1	296	1	1	1	1
114	58	-1	1	1	389	1	1	1	1
114	59	1	-1	0	265	-1	1	-1	1
114	59	-1	1	1	287	-1	1	-1	1
114	60	1	-1	1	267	1	1	1	1
114	60	-1	1	1	303	1	1	1	1
114	61	1	-1	0	264	-1	-1	-1	1
114	61	-1	1	0	183	-1	-1	-1	1
114	62	1	-1	1	251	-1	-1	-1	-1
114	62	-1	1	1	270	-1	-1	-1	-1
114	63	1	-1	1	275	1	-1	1	-1
114	63	-1	1	1	304	1	-1	1	-1
114	64	1	-1	0	255	-1	1	-1	-1
114	64	-1	1	0	240	-1	1	-1	-1
114	65	1	-1	1	255	1	1	1	1
114	65	-1	1	1	285	1	1	1	1
114	66	1	-1	0	274	-1	1	-1	1
114	66	-1	1	1	337	-1	1	-1	1
114	67	1	-1	1	328	1	1	1	1
114	67	-1	1	1	497	1	1	1	1
114	68	1	-1	1	600	-1	-1	1	1
114	68	-1	1	0	433	-1	-1	1	1
114	69	1	-1	1	287	1	1	1	-1
114	69	-1	1	1	481	1	1	1	-1
114	70	1	-1	1	250	1	1	1	1
114	70	-1	1	1	269	1	1	1	1
114	72	1	-1	1	960	-1	1	-1	1
114	72	-1	1	1	421	-1	1	-1	1
114	73	1	-1	1	251	-1	1	-1	1
114	73	-1	1	1	223	-1	1	-1	1
114	75	1	-1	0	1256	-1	-1	-1	1
114	75	-1	1	0	131	-1	-1	-1	1
114	76	1	-1	1	336	1	1	-1	-1
114	76	-1	1	0	337	1	1	-1	-1
114	77	1	-1	1	325	1	1	1	1
114	77	-1	1	1	251	1	1	1	1
114	78	1	-1	1	279	-1	-1	1	1
114	78	-1	1	1	409	-1	-1	1	1
114	79	1	-1	1	299	1	1	1	-1
114	79	-1	1	1	335	1	1	1	-1
114	80	1	-1	0	242	-1	-1	-1	1
114	80	-1	1	0	265	-1	-1	-1	1
114	81	1	-1	1	292	1	1	1	-1
114	81	-1	1	0	422	1	1	1	-1
114	82	1	-1	0	257	1	1	-1	1
114	82	-1	1	0	256	1	1	-1	1
114	83	1	-1	0	264	-1	1	-1	1
114	83	-1	1	1	181	-1	1	-1	1
114	84	1	-1	1	279	-1	1	-1	1
114	84	-1	1	1	187	-1	1	-1	1
114	85	1	-1	1	298	-1	-1	1	1
114	85	-1	1	0	257	-1	-1	1	1
114	86	1	-1	1	357	1	-1	1	-1
114	86	-1	1	1	242	1	-1	1	-1
114	87	1	-1	1	229	1	1	1	-1
114	87	-1	1	1	348	1	1	1	-1
114	88	1	-1	0	306	1	1	-1	1
114	88	-1	1	0	268	1	1	-1	1
114	89	1	-1	1	320	1	1	1	1
114	89	-1	1	1	309	1	1	1	1
114	90	1	-1	1	258	1	1	1	1
114	90	-1	1	1	232	1	1	1	1
114	91	1	-1	0	281	-1	1	-1	1
114	91	-1	1	1	255	-1	1	-1	1
114	92	1	-1	0	293	-1	1	-1	1
114	92	-1	1	1	209	-1	1	-1	1
114	93	1	-1	1	348	1	1	1	1
114	93	-1	1	1	272	1	1	1	1
114	94	1	-1	1	270	1	1	1	1
114	94	-1	1	1	268	1	1	1	1
114	95	1	-1	0	249	-1	-1	-1	1
114	95	-1	1	0	212	-1	-1	-1	1
114	96	1	-1	0	329	-1	-1	-1	-1
114	96	-1	1	0	237	-1	-1	-1	-1
114	97	1	-1	1	289	-1	1	1	-1
114	97	-1	1	0	257	-1	1	1	-1
114	98	1	-1	1	289	1	1	1	1
114	98	-1	1	1	390	1	1	1	1
114	99	1	-1	0	254	1	1	-1	1
114	99	-1	1	0	280	1	1	-1	1
114	100	1	-1	0	269	-1	-1	-1	1
114	100	-1	1	0	306	-1	-1	-1	1
114	101	1	-1	1	270	-1	1	-1	-1
114	101	-1	1	1	281	-1	1	-1	-1
114	102	1	-1	0	306	-1	-1	-1	1
114	102	-1	1	0	217	-1	-1	-1	1
114	103	1	-1	1	310	1	-1	1	-1
114	103	-1	1	1	274	1	-1	1	-1
114	104	1	-1	1	329	1	-1	1	-1
114	104	-1	1	1	257	1	-1	1	-1
114	105	1	-1	0	276	-1	1	-1	-1
114	105	-1	1	0	241	-1	1	-1	-1
114	106	1	-1	1	314	-1	-1	1	1
114	106	-1	1	1	218	-1	-1	1	1
114	107	1	-1	1	294	1	1	1	-1
114	107	-1	1	1	189	1	1	1	-1
114	108	1	-1	1	312	1	1	1	1
114	108	-1	1	1	238	1	1	1	1
114	109	1	-1	1	233	1	-1	1	1
114	109	-1	1	1	250	1	-1	1	1
114	110	1	-1	0	278	-1	1	-1	-1
114	110	-1	1	0	233	-1	1	-1	-1
114	111	1	-1	0	215	1	1	-1	1
114	111	-1	1	1	166	1	1	-1	1
114	112	1	-1	1	267	1	1	1	1
114	112	-1	1	1	214	1	1	1	1
114	113	1	-1	1	279	1	1	1	1
114	113	-1	1	1	400	1	1	1	1
114	114	1	-1	1	257	1	1	1	1
114	114	-1	1	1	456	1	1	1	1
114	115	1	-1	0	540	-1	1	-1	1
114	115	-1	1	1	206	-1	1	-1	1
114	116	1	-1	1	251	1	1	1	1
114	116	-1	1	1	227	1	1	1	1
114	117	1	-1	0	236	-1	-1	-1	1
114	117	-1	1	0	646	-1	-1	-1	1
114	118	1	-1	0	266	-1	-1	-1	-1
114	118	-1	1	0	179	-1	-1	-1	-1
114	119	1	-1	1	278	-1	1	1	-1
114	119	-1	1	0	243	-1	1	1	-1
114	120	1	-1	1	235	1	-1	1	1
114	120	-1	1	1	235	1	-1	1	1
114	121	1	-1	1	281	1	-1	1	-1
114	121	-1	1	1	233	1	-1	1	-1
114	122	1	-1	1	360	1	-1	1	-1
114	122	-1	1	1	315	1	-1	1	-1
114	123	1	-1	1	281	1	-1	1	-1
114	123	-1	1	1	208	1	-1	1	-1
114	124	1	-1	1	230	1	1	1	-1
114	124	-1	1	1	474	1	1	1	-1
114	125	1	-1	1	348	1	1	1	1
114	125	-1	1	1	236	1	1	1	1
114	126	1	-1	0	262	1	1	-1	1
114	126	-1	1	0	227	1	1	-1	1
114	127	1	-1	1	251	-1	-1	1	1
114	127	-1	1	0	305	-1	-1	1	1
114	128	1	-1	0	211	-1	1	-1	-1
114	128	-1	1	0	647	-1	1	-1	-1
114	129	1	-1	0	300	-1	-1	-1	1
114	129	-1	1	0	207	-1	-1	-1	1
114	130	1	-1	1	294	1	1	-1	-1
114	130	-1	1	1	201	1	1	-1	-1
114	131	1	-1	0	300	-1	1	-1	1
114	131	-1	1	0	39	-1	1	-1	1
114	132	1	-1	1	340	1	1	1	1
114	132	-1	1	1	644	1	1	1	1
114	133	1	-1	1	261	-1	1	-1	1
114	133	-1	1	1	246	-1	1	-1	1
114	134	1	-1	1	316	-1	-1	1	1
114	134	-1	1	0	286	-1	-1	1	1
114	135	1	-1	1	1389	1	1	-1	-1
114	135	-1	1	1	664	1	1	-1	-1
114	136	1	-1	1	291	-1	1	-1	1
114	136	-1	1	1	274	-1	1	-1	1
114	137	1	-1	0	559	-1	-1	-1	1
114	137	-1	1	0	233	-1	-1	-1	1
114	138	1	-1	0	342	-1	1	-1	-1
114	138	-1	1	0	258	-1	1	-1	-1
114	139	1	-1	1	351	-1	-1	1	1
114	139	-1	1	1	431	-1	-1	1	1
114	140	1	-1	1	273	1	1	1	-1
114	140	-1	1	1	303	1	1	1	-1
114	141	1	-1	1	300	-1	1	-1	1
114	141	-1	1	1	51	-1	1	-1	1
114	142	1	-1	0	446	1	1	-1	1
114	142	-1	1	0	207	1	1	-1	1
114	143	1	-1	0	257	-1	-1	-1	1
114	143	-1	1	0	328	-1	-1	-1	1
114	144	1	-1	1	277	-1	1	1	-1
114	144	-1	1	1	239	-1	1	1	-1
114	145	1	-1	1	282	1	1	1	1
114	145	-1	1	1	299	1	1	1	1
114	146	1	-1	1	312	1	1	1	1
114	146	-1	1	1	273	1	1	1	1
114	147	1	-1	0	315	1	1	-1	1
114	147	-1	1	0	293	1	1	-1	1
114	148	1	-1	1	390	1	1	1	1
114	148	-1	1	1	414	1	1	1	1
114	149	1	-1	1	534	1	1	1	1
114	149	-1	1	1	323	1	1	1	1
114	150	1	-1	1	273	1	1	1	1
114	150	-1	1	1	317	1	1	1	1
114	151	1	-1	0	299	-1	1	-1	1
114	151	-1	1	1	245	-1	1	-1	1
114	152	1	-1	0	240	-1	1	-1	1
114	152	-1	1	1	187	-1	1	-1	1
114	153	1	-1	1	363	1	1	1	1
114	153	-1	1	1	385	1	1	1	1
114	154	1	-1	0	290	-1	1	-1	1
114	154	-1	1	1	170	-1	1	-1	1
114	155	1	-1	0	99	-1	-1	-1	1
114	155	-1	1	0	196	-1	-1	-1	1
114	156	1	-1	0	257	-1	-1	-1	-1
114	156	-1	1	0	92	-1	-1	-1	-1
114	157	1	-1	1	297	-1	1	1	-1
114	157	-1	1	0	257	-1	1	1	-1
114	158	1	-1	1	371	1	-1	1	1
114	158	-1	1	1	260	1	-1	1	1
114	159	1	-1	1	238	-1	-1	-1	-1
114	159	-1	1	1	4	-1	-1	-1	-1
114	160	1	-1	1	224	1	1	-1	-1
114	160	-1	1	1	262	1	1	-1	-1
114	161	1	-1	0	305	-1	1	-1	1
114	161	-1	1	0	205	-1	1	-1	1
114	162	1	-1	1	276	1	1	1	1
114	162	-1	1	1	235	1	1	1	1
114	163	1	-1	0	273	-1	1	1	1
114	163	-1	1	1	164	-1	1	1	1
114	164	1	-1	1	332	1	1	1	1
114	164	-1	1	1	294	1	1	1	1
114	165	1	-1	0	503	1	1	1	1
114	165	-1	1	1	247	1	1	1	1
114	166	1	-1	0	280	1	1	1	1
114	166	-1	1	1	219	1	1	1	1
114	167	1	-1	0	44	1	1	-1	1
114	167	-1	1	1	648	1	1	-1	1
114	168	1	-1	0	412	-1	1	-1	1
114	168	-1	1	1	236	-1	1	-1	1
114	169	1	-1	1	274	-1	1	-1	1
114	169	-1	1	1	154	-1	1	-1	1
114	170	1	-1	0	181	-1	-1	-1	1
114	170	-1	1	0	510	-1	-1	-1	1
114	171	1	-1	1	253	-1	1	-1	-1
114	171	-1	1	1	226	-1	1	-1	-1
114	172	1	-1	1	284	1	1	1	1
114	172	-1	1	1	268	1	1	1	1
114	173	1	-1	1	355	1	1	1	1
114	173	-1	1	1	209	1	1	1	1
114	174	1	-1	1	247	1	1	1	1
114	174	-1	1	1	271	1	1	1	1
114	175	1	-1	0	267	-1	-1	-1	1
114	175	-1	1	0	10	-1	-1	-1	1
114	176	1	-1	1	299	1	-1	1	-1
114	176	-1	1	1	151	1	-1	1	-1
114	177	1	-1	0	272	-1	1	-1	-1
114	177	-1	1	0	246	-1	1	-1	-1
114	178	1	-1	0	241	-1	1	-1	1
114	178	-1	1	0	239	-1	1	-1	1
114	179	1	-1	1	271	-1	-1	-1	1
114	179	-1	1	0	90	-1	-1	-1	1
114	180	1	-1	1	280	-1	1	1	-1
114	180	-1	1	1	273	-1	1	1	-1
114	181	1	-1	1	276	1	1	1	1
114	181	-1	1	1	232	1	1	1	1
114	182	1	-1	1	314	1	1	1	1
114	182	-1	1	1	309	1	1	1	1
114	183	1	-1	1	312	1	-1	-1	1
114	183	-1	1	1	271	1	-1	-1	1
114	184	1	-1	1	284	-1	1	1	-1
114	184	-1	1	1	266	-1	1	1	-1
114	185	1	-1	1	274	1	1	1	1
114	185	-1	1	1	234	1	1	1	1
114	186	1	-1	1	234	-1	1	-1	1
114	186	-1	1	1	231	-1	1	-1	1
114	187	1	-1	0	268	1	1	-1	1
114	187	-1	1	0	127	1	1	-1	1
114	188	1	-1	1	272	1	1	1	1
114	188	-1	1	1	199	1	1	1	1
114	189	1	-1	0	230	-1	1	-1	1
114	189	-1	1	1	108	-1	1	-1	1
114	190	1	-1	1	276	-1	-1	1	1
114	190	-1	1	0	125	-1	-1	1	1
114	191	1	-1	1	272	1	-1	1	-1
114	191	-1	1	1	270	1	-1	1	-1
114	192	1	-1	1	285	1	1	1	-1
114	192	-1	1	1	208	1	1	1	-1
114	193	1	-1	0	128	1	1	-1	1
114	193	-1	1	0	20	1	1	-1	1
114	194	1	-1	0	300	-1	1	-1	1
114	194	-1	1	1	156	-1	1	-1	1
114	195	1	-1	1	290	1	1	1	1
114	195	-1	1	1	272	1	1	1	1
114	196	1	-1	0	278	-1	1	-1	1
114	196	-1	1	1	251	-1	1	-1	1
114	197	1	-1	1	265	1	1	1	1
114	197	-1	1	1	264	1	1	1	1
114	198	1	-1	0	262	-1	1	-1	1
114	198	-1	1	1	228	-1	1	-1	1
114	199	1	-1	0	527	-1	1	-1	1
114	199	-1	1	1	329	-1	1	-1	1
114	200	1	-1	0	257	-1	1	-1	1
114	200	-1	1	1	308	-1	1	-1	1
116	1	1	-1	NA	1075	NA	1	NA	NA
116	1	-1	1	NA	860	NA	1	NA	NA
116	2	1	-1	1	780	1	1	1	1
116	2	-1	1	1	1091	1	1	1	1
116	3	1	-1	1	592	1	1	1	1
116	3	-1	1	1	1287	1	1	1	1
116	4	1	-1	1	608	NA	-1	-1	1
116	4	-1	1	0	1459	NA	-1	-1	1
116	5	1	-1	1	776	-1	1	-1	-1
116	5	-1	1	0	1434	-1	1	-1	-1
116	6	1	-1	0	1354	-1	-1	-1	1
116	6	-1	1	1	1415	-1	-1	-1	1
116	7	1	-1	0	782	1	1	1	-1
116	7	-1	1	0	941	1	1	1	-1
116	8	1	-1	1	624	1	1	1	1
116	8	-1	1	1	1229	1	1	1	1
116	9	1	-1	1	633	-1	-1	-1	1
116	9	-1	1	0	1218	-1	-1	-1	1
116	10	1	-1	1	760	-1	1	1	-1
116	10	-1	1	0	1190	-1	1	1	-1
116	11	1	-1	1	485	-1	1	-1	1
116	11	-1	1	0	270	-1	1	-1	1
116	12	1	-1	1	704	1	1	1	1
116	12	-1	1	1	477	1	1	1	1
116	13	1	-1	1	486	1	1	1	1
116	13	-1	1	1	821	1	1	1	1
116	14	1	-1	1	578	1	1	1	1
116	14	-1	1	1	883	1	1	1	1
116	15	1	-1	1	345	1	-1	1	1
116	15	-1	1	1	865	1	-1	1	1
116	16	1	-1	1	629	1	1	1	-1
116	16	-1	1	1	1376	1	1	1	-1
116	17	1	-1	1	470	1	-1	1	1
116	17	-1	1	1	1122	1	-1	1	1
116	18	1	-1	1	592	1	1	1	-1
116	18	-1	1	0	1172	1	1	1	-1
116	19	1	-1	1	631	1	1	1	1
116	19	-1	1	1	838	1	1	1	1
116	20	1	-1	1	395	1	1	1	1
116	20	-1	1	1	616	1	1	1	1
116	21	1	-1	1	658	1	-1	1	1
116	21	-1	1	1	771	1	-1	1	1
116	22	1	-1	1	450	1	-1	1	-1
116	22	-1	1	1	886	1	-1	1	-1
116	23	1	-1	1	440	1	-1	1	-1
116	23	-1	1	1	652	1	-1	1	-1
116	24	1	-1	1	442	1	-1	1	-1
116	24	-1	1	1	818	1	-1	1	-1
116	25	1	-1	1	352	1	1	1	-1
116	25	-1	1	1	754	1	1	1	-1
116	26	1	-1	1	1	1	-1	-1	1
116	26	-1	1	1	772	1	-1	-1	1
116	29	1	-1	1	416	-1	1	1	1
116	29	-1	1	0	685	-1	1	1	1
116	30	1	-1	1	409	1	1	1	1
116	30	-1	1	1	743	1	1	1	1
116	31	1	-1	0	547	1	-1	1	1
116	31	-1	1	0	1415	1	-1	1	1
116	32	1	-1	1	761	-1	1	1	-1
116	32	-1	1	0	1231	-1	1	1	-1
116	33	1	-1	1	847	-1	1	-1	1
116	33	-1	1	0	753	-1	1	-1	1
116	34	1	-1	1	691	1	1	1	1
116	34	-1	1	1	511	1	1	1	1
116	35	1	-1	1	658	-1	1	-1	1
116	35	-1	1	1	733	-1	1	-1	1
116	36	1	-1	1	461	1	1	1	1
116	36	-1	1	0	603	1	1	1	1
116	37	1	-1	1	743	1	1	1	1
116	37	-1	1	1	856	1	1	1	1
116	38	1	-1	0	387	1	1	-1	1
116	38	-1	1	1	385	1	1	-1	1
116	39	1	-1	1	360	-1	-1	1	1
116	39	-1	1	1	232	-1	-1	1	1
116	40	1	-1	1	701	1	1	-1	-1
116	40	-1	1	1	375	1	1	-1	-1
116	41	1	-1	1	307	1	1	1	1
116	41	-1	1	1	235	1	1	1	1
116	42	1	-1	0	6	-1	1	-1	1
116	42	-1	1	0	934	-1	1	-1	1
116	43	1	-1	0	424	-1	1	-1	1
116	43	-1	1	1	943	-1	1	-1	1
